Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Publisher_Missing_Flag,Year_Missing_Flag,Region_Reach,Success_Score
4029,Savage Horizon,Wii,2001.0,Action,Atari,0.02,0.02,0.02,0.02,0.08,95.0,5.7,0,0,4,47.1
7850,Savage Horizon,Wii,2013.0,Racing,CD Projekt,0.07,0.05,0.04,0.0,0.16,58.0,6.4,0,0,3,34.7
12394,Savage Horizon,Wii U,2015.0,Adventure,Square Enix,0.03,0.02,0.01,0.05,0.11,50.0,8.6,0,0,4,38.0
11513,Savage Horizon,Wii U,2019.0,Role-Playing,Annapurna Interactive,0.01,0.01,0.0,0.0,0.02,,8.0,0,0,2,32.0
11787,Savage Horizon,Xbox Series X,2023.0,Shooter,CD Projekt,0.03,0.02,0.02,0.0,0.07,64.0,8.3,0,0,3,39.2
12228,Savage Horizon 2,Game Boy Advance,2010.0,Racing,Team17,0.02,0.01,0.01,0.01,0.05,48.0,4.2,0,0,4,30.7
11324,Savage Horizon 2,Xbox Series X,2023.0,Adventure,THQ,0.08,0.05,0.03,0.0,0.16,88.0,10.0,0,0,3,49.1
12692,Savage Horizon 3,3DS,2017.0,Fighting,Focus Entertainment,0.06,0.03,0.01,0.01,0.11,68.0,7.0,0,0,4,41.0
11797,Savage Horizon 3,3DS,2022.0,Platform,Team17,0.03,0.03,0.03,0.02,0.11,86.0,9.1,0,0,4,49.6
12208,Savage Horizon 3,GameCube,2025.0,Platform,Bethesda Softworks,0.04,0.04,0.04,0.04,0.16,,9.5,0,0,4,39.4
9832,Savage Horizon 3,Xbox 360,2008.0,Puzzle,Focus Entertainment,0.04,0.03,0.02,0.0,0.09,46.0,5.3,0,0,3,29.3
8147,Savage Horizon 3,Xbox Series X,2000.0,Racing,Tecmo Koei,0.04,0.03,0.02,0.0,0.09,39.0,7.0,0,0,3,29.8
16827,Savage Horizon II,Nintendo Switch,2020.0,Role-Playing,Electronic Arts,0.12,0.1,0.01,0.1,0.33,70.0,,0,0,3,36.3
8736,Savage Horizon II,PC,2011.0,Platform,Team17,0.01,0.01,0.0,0.0,0.02,53.0,6.1,0,0,2,30.1
9795,Savage Horizon II,PS3,2011.0,Shooter,Atari,0.02,0.01,0.01,0.01,0.05,69.0,7.7,0,0,4,42.3
16699,Savage Horizon II,Xbox Series X,2022.0,Puzzle,Ubisoft,0.27,0.18,0.07,0.01,0.53,,8.2,0,0,3,35.3
3002,Savage Horizon III,PS2,2000.0,Racing,Annapurna Interactive,0.47,0.22,0.15,0.06,0.9,61.0,6.0,0,0,4,38.2
10340,Savage Horizon III,PS3,2007.0,Shooter,Focus Entertainment,0.01,0.01,0.01,0.0,0.03,,5.3,0,0,3,30.5
5807,Savage Horizon III,PS4,2016.0,Misc,2K Games,0.09,0.05,0.02,0.01,0.17,83.0,7.1,0,0,4,45.7
6552,Savage Horizon III,PSP,2018.0,Role-Playing,Unknown/Unreported,0.02,0.02,0.01,0.0,0.05,70.0,6.2,1,0,3,37.8
15604,Savage Horizon III,PSP,2022.0,Strategy,NetherRealm Studios,0.01,0.0,0.01,0.0,0.02,93.0,7.6,0,0,2,44.3
15445,Savage Horizon III,Xbox One,2025.0,Sports,Rockstar Games,0.25,0.18,0.12,0.12,0.67,87.0,8.5,0,0,4,49.5
513,Savage Horizon IV,Game Boy Advance,2009.0,Adventure,Bethesda Softworks,0.02,0.01,0.01,0.05,0.09,74.0,,0,0,4,39.8
888,Savage Horizon IV,GameCube,2009.0,Simulation,Warner Bros. Interactive,0.07,0.06,0.02,0.03,0.18,69.0,7.0,0,0,4,41.4
12166,Savage Horizon IV,Wii U,2025.0,Role-Playing,Deep Silver,0.04,0.02,0.0,0.02,0.08,62.0,4.5,0,0,3,32.9
3994,Savage Horizon Online,GameCube,2024.0,Adventure,2K Games,0.01,0.01,0.01,0.02,0.05,73.0,5.7,0,0,4,40.5
4760,Savage Horizon Online,Wii U,2008.0,Strategy,Deep Silver,0.12,0.07,0.06,0.11,0.36,,4.7,0,0,4,32.4
7058,Savage Horizon Online,wii,2002.0,Adventure,Microsoft Studios,0.02,0.01,0.01,0.01,0.05,89.0,8.6,0,0,4,49.6
8461,Savage Horizon Reborn,PS2,2003.0,Sports,Konami,0.02,0.02,0.01,0.0,0.05,,6.8,0,0,3,32.7
2456,Savage Horizon: Gold Edition,Game Boy Advance,2001.0,Adventure,Rockstar Games,0.02,0.02,0.02,0.0,0.06,72.0,,0,0,3,36.7
13347,Savage Horizon: Gold Edition,PS2,2015.0,Action,Square Enix,0.11,0.08,0.11,0.1,0.4,62.0,7.2,0,0,4,39.8
5214,Savage Horizon: Gold Edition,Xbox 360,,Sports,Warner Bros. Interactive,0.17,0.11,0.14,0.1,0.52,48.0,6.3,0,1,4,34.4
5697,Savage Horizon: Gold Edition,Xbox One,2013.0,Strategy,Codemasters,0.17,0.07,0.04,0.04,0.32,,7.3,0,0,4,36.3
6635,Savage Horizon: Origins,3DS,2009.0,Strategy,Sega,0.21,0.1,0.03,0.07,0.41,59.0,8.1,0,0,4,40.3
6677,Savage Horizon: Origins,PSP,2019.0,Simulation,Konami,0.13,0.11,0.05,0.07,0.36,44.0,8.2,0,0,4,35.9
4479,Savage Horizon: Redux,GameCube,2016.0,Role-Playing,Warner Bros. Interactive,0.06,0.05,0.05,0.03,0.19,78.0,,0,0,4,41.1
14632,Savage Horizon: Redux,PS3,2016.0,Shooter,Rockstar Games,0.01,0.01,0.01,0.0,0.03,71.0,7.7,0,0,3,40.4
1327,Savage Horizon: Redux,PSP,2006.0,Role-Playing,Sony Interactive Entertainment,0.07,0.03,0.02,0.04,0.16,61.0,6.9,0,0,4,38.8
2368,Savage Horizon: Redux,Xbox 360,2023.0,Role-Playing,CD Projekt,0.16,0.07,0.11,0.07,0.41,79.0,5.3,0,0,4,42.1
2958,Savage Horizon: Redux,Xbox Series X,2007.0,Sports,Epic Games,0.04,0.03,0.0,0.09,0.16,70.0,6.4,0,0,3,38.3
13830,Savage Horizon: Redux,Xbox Series X,2026.0,Fighting,Sony Interactive Entertainment,0.04,0.02,0.01,0.06,0.13,67.0,6.7,0,0,4,40.3
11904,Savage Horizon: Remastered,Game Boy Advance,2022.0,Role-Playing,Bethesda Softworks,0.05,0.03,0.02,0.03,0.13,,8.4,0,0,4,37.7
4016,Savage Horizon: Remastered,GameCube,2026.0,Sports,2K Games,0.05,0.02,0.02,0.02,0.11,86.0,7.0,0,0,4,46.4
352,Savage Horizon: Remastered,Wii,2006.0,Fighting,Microsoft Studios,0.1,0.09,0.01,0.08,0.28,67.0,7.6,0,0,3,39.3
4976,Savage Kingdom 3,3DS,2017.0,Simulation,Rockstar Games,0.27,0.18,0.17,0.0,0.62,48.0,7.2,0,0,3,33.3
11527,Savage Kingdom 3,DS,2001.0,Platform,Activision,0.2,0.08,0.11,0.04,0.43,76.0,7.4,0,0,4,44.3
9373,Savage Kingdom 3,Game Boy Advance,2024.0,Shooter,THQ,0.02,0.01,0.0,0.01,0.04,66.0,6.9,0,0,3,37.7
11135,Savage Kingdom 3,PS3,2010.0,Misc,Electronic Arts,0.02,0.01,0.0,0.02,0.05,82.0,7.6,0,0,3,43.5
14320,Savage Kingdom 3,PS5,2018.0,Role-Playing,Paradox Interactive,0.07,0.06,0.07,0.05,0.25,66.0,7.5,0,0,4,41.3
3302,Savage Kingdom 3,Xbox One,2019.0,Platform,CD Projekt,0.03,0.02,0.02,0.01,0.08,71.0,10.0,0,0,4,46.4
12540,Savage Kingdom II,3DS,2014.0,Shooter,NetherRealm Studios,0.02,0.01,0.01,0.01,0.05,78.0,5.8,0,0,4,42.1
2722,Savage Kingdom IV,DS,2006.0,Puzzle,505 Games,0.06,0.05,0.02,0.03,0.16,78.0,7.2,0,0,4,44.4
5957,Savage Kingdom IV,GameCube,2010.0,Platform,Bandai Namco,0.05,0.03,0.01,0.01,0.1,81.0,5.5,0,0,4,42.6
10524,Savage Kingdom IV,PS2,2000.0,Fighting,Epic Games,0.01,0.01,0.0,0.0,0.02,51.0,5.9,0,0,2,29.2
4112,Savage Kingdom Online,DS,2021.0,Shooter,Rockstar Games,0.33,0.16,0.19,0.04,0.72,58.0,6.7,0,0,4,38.2
6484,Savage Kingdom Online,GameCube,2009.0,Adventure,THQ,0.23,0.15,0.08,0.12,0.58,48.0,,0,0,4,32.5
13523,Savage Kingdom Reborn,Xbox 360,2025.0,Simulation,THQ,0.01,0.01,0.0,0.03,0.05,74.0,7.5,0,0,3,41.0
13701,Savage Kingdom: Gold Edition,PS3,2011.0,Misc,NetherRealm Studios,0.21,0.08,0.02,0.11,0.42,95.0,6.8,0,0,3,46.6
682,Savage Kingdom: Gold Edition,Wii,2014.0,Puzzle,Capcom,0.0,0.0,0.0,0.01,0.01,75.0,7.9,0,0,1,36.9
482,Savage Kingdom: Redux,PS4,2018.0,Simulation,Microsoft Studios,0.1,0.04,0.01,0.04,0.19,,8.6,0,0,4,38.1
4879,Savage Kingdom: Redux,Wii U,2006.0,Simulation,Warner Bros. Interactive,0.07,0.03,0.01,0.02,0.13,81.0,8.6,0,0,4,47.3
12708,Savage Kingdom: Remastered,Nintendo Switch,2013.0,Puzzle,Tecmo Koei,0.27,0.24,0.26,0.22,0.99,71.0,6.5,0,0,4,42.0
12147,Savage Kingdom: Remastered,Xbox One,2019.0,Strategy,CD Projekt,0.02,0.01,0.0,0.02,0.05,67.0,7.6,0,0,3,39.0
4609,Savage Legends,PC,2000.0,Action,Epic Games,0.03,0.02,0.0,0.04,0.09,93.0,7.8,0,0,3,47.2
5546,Savage Legends,PC,2008.0,Sports,2K Games,0.07,0.03,0.01,0.04,0.15,85.0,7.2,0,0,4,46.4
4369,Savage Legends,PC,2015.0,Fighting,Konami,0.07,0.03,0.02,0.01,0.13,70.0,8.6,0,0,4,44.0
7000,Savage Legends 2,PSP,2014.0,Fighting,Codemasters,0.3,0.14,0.12,0.18,0.74,62.0,7.2,0,0,4,40.1
8945,Savage Legends 2,ds,2005.0,Racing,Activision,0.17,0.07,0.11,0.05,0.4,74.0,6.5,0,0,4,42.3
12905,Savage Legends II,PS5,2015.0,Action,Bethesda Softworks,0.41,0.22,0.04,0.08,0.75,77.0,6.6,0,0,4,43.7
623,Savage Legends II,Xbox 360,2017.0,Fighting,CD Projekt,0.01,0.01,0.0,0.03,0.05,82.0,6.7,0,0,3,42.2
1481,Savage Legends IV,PC,2019.0,Platform,Paradox Interactive,0.01,0.01,0.01,0.02,0.05,73.0,6.9,0,0,4,42.3
927,Savage Legends Online,Game Boy Advance,,Sports,Square Enix,0.09,0.08,0.07,0.01,0.25,,5.5,0,1,3,31.0
14516,Savage Legends Online,Game Boy Advance,2009.0,Puzzle,Annapurna Interactive,0.03,0.01,0.0,0.02,0.06,63.0,5.6,0,0,3,34.9
10335,Savage Legends Online,Nintendo Switch,2020.0,Simulation,Devolver Digital,0.1,0.07,0.06,0.0,0.23,55.0,9.0,0,0,3,37.7
12383,Savage Legends Online,PS4,2010.0,Sports,Focus Entertainment,0.04,0.02,0.0,0.04,0.1,72.0,3.7,0,0,3,34.7
9513,Savage Legends: Gold Edition,PS3,2007.0,Puzzle,Team17,0.37,0.13,0.21,0.16,0.87,,5.8,0,0,4,34.6
8589,Savage Legends: Origins,PS Vita,2016.0,Platform,Atari,0.0,0.0,0.0,0.01,0.01,,5.0,0,0,1,25.0
1061,Savage Legends: Origins,PS4,2007.0,Platform,Team17,0.01,0.01,0.01,0.0,0.03,67.0,5.5,0,0,3,35.9
13354,Savage Legends: Redux,Game Boy Advance,2018.0,Misc,2K Games,0.21,0.13,0.11,0.09,0.54,89.0,5.2,0,0,4,45.0
10158,Savage Legends: Remastered,PS2,2001.0,Shooter,2K Games,0.03,0.02,0.01,0.0,0.06,54.0,8.3,0,0,3,36.2
6913,Savage Legends: Remastered,PS3,2007.0,Strategy,Bethesda Softworks,0.28,0.21,0.2,0.4,1.09,35.0,7.4,0,0,4,32.7
15324,Savage Legends: Remastered,Xbox One,2010.0,Puzzle,Square Enix,0.06,0.04,0.03,0.0,0.13,79.0,7.8,0,0,3,43.0
15550,Savage Legion,PS3,2003.0,Racing,Ubisoft,0.41,0.51,0.28,0.3,1.5,80.0,5.7,0,0,4,44.0
10215,Savage Legion,PS3,2009.0,Puzzle,Bethesda Softworks,0.09,0.04,0.05,0.0,0.18,67.0,7.9,0,0,3,39.6
2513,Savage Legion,PS5,2012.0,Simulation,Activision,0.06,0.02,0.02,0.01,0.11,99.0,7.5,0,0,4,51.1
3587,Savage Legion,PS5,2015.0,Fighting,Atari,0.18,0.12,0.01,0.08,0.39,73.0,8.2,0,0,3,42.1
9981,Savage Legion,ps3,2023.0,Shooter,Warner Bros. Interactive,0.09,0.06,0.01,0.04,0.2,51.0,10.0,0,0,3,38.0
11154,Savage Legion 2,PC,2011.0,Racing,THQ,0.03,0.02,0.02,0.0,0.07,67.0,6.6,0,0,3,37.6
2496,Savage Legion 2,PS4,2023.0,Sports,Rockstar Games,0.0,0.0,0.0,0.01,0.01,58.0,,0,0,1,27.4
7928,Savage Legion 2,PSP,2006.0,Misc,Paradox Interactive,0.12,0.07,0.05,0.12,0.36,90.0,7.2,0,0,4,48.2
6131,Savage Legion 2,Wii U,2001.0,Simulation,Warner Bros. Interactive,0.56,0.53,0.17,0.74,2.0,65.0,4.2,0,0,4,37.8
318,Savage Legion 3,PC,2009.0,Adventure,Sega,0.05,0.02,0.01,0.03,0.11,73.0,6.3,0,0,4,41.5
780,Savage Legion 3,PS Vita,2018.0,Puzzle,Ubisoft,0.14,0.06,0.07,0.04,0.31,59.0,8.7,0,0,4,41.1
12298,Savage Legion II,Nintendo Switch,2001.0,Misc,Focus Entertainment,0.07,0.04,0.01,0.01,0.13,83.0,5.6,0,0,4,43.4
7612,Savage Legion II,PC,2001.0,Strategy,Capcom,0.07,0.03,0.03,0.08,0.21,81.0,6.9,0,0,4,44.9
7995,Savage Legion II,PS2,2005.0,Adventure,Annapurna Interactive,0.5,0.31,0.09,0.06,0.96,85.0,8.7,0,0,4,49.5
1895,Savage Legion II,PS4,2011.0,Puzzle,Team17,0.41,0.38,0.25,0.3,1.34,51.0,6.5,0,0,4,36.4
16388,Savage Legion III,3DS,2004.0,Fighting,CD Projekt,0.03,0.01,0.01,0.01,0.06,86.0,4.7,0,0,4,42.9
6397,Savage Legion III,Game Boy Advance,2004.0,Sports,CD Projekt,0.01,0.01,0.01,0.0,0.03,51.0,6.2,0,0,3,32.1
13818,Savage Legion III,Xbox One,2023.0,Fighting,THQ,0.05,0.04,0.01,0.01,0.11,66.0,6.3,0,0,4,39.4
559,Savage Legion Online,Wii,2013.0,Puzzle,Team17,0.09,0.03,0.03,0.04,0.19,75.0,7.8,0,0,4,44.4
4716,Savage Legion Online,Xbox Series X,2021.0,Simulation,Nintendo,0.26,0.21,0.09,0.14,0.7,82.0,6.8,0,0,4,45.5
6179,Savage Legion Reborn,Game Boy Advance,2025.0,Platform,NetherRealm Studios,0.04,0.01,0.02,0.02,0.09,74.0,4.9,0,0,4,39.6
15423,Savage Legion Reborn,PS5,2004.0,Misc,Take-Two Interactive,0.18,0.09,0.11,0.14,0.52,69.0,4.7,0,0,4,38.3
5784,Savage Legion: Gold Edition,PS Vita,2022.0,Action,Sega,0.22,0.15,0.03,0.03,0.43,65.0,5.3,0,0,4,37.9
1167,Savage Legion: Origins,GameCube,2025.0,Platform,NetherRealm Studios,0.09,0.04,0.02,0.02,0.17,,6.4,0,0,4,34.8
12428,Savage Legion: Origins,PC,2021.0,Misc,Focus Entertainment,0.18,0.08,0.11,0.07,0.44,64.0,5.4,0,0,4,37.7
5301,Savage Legion: Origins,PS2,2013.0,Misc,Codemasters,0.02,0.02,0.0,0.03,0.07,82.0,5.9,0,0,3,41.0
9032,Savage Legion: Redux,3DS,2020.0,Action,Sega,0.08,0.06,0.02,0.03,0.19,51.0,6.7,0,0,4,35.5
13126,Savage Legion: Redux,PS5,2006.0,Simulation,Sony Interactive Entertainment,0.03,0.02,0.0,0.04,0.09,68.0,5.5,0,0,3,36.2
13020,Savage Nexus,Game Boy Advance,2016.0,Role-Playing,Activision,0.05,0.05,0.05,0.03,0.18,,,0,0,4,32.7
5699,Savage Nexus,Nintendo Switch,2013.0,Simulation,Paradox Interactive,0.01,0.0,0.0,0.01,0.02,85.0,6.1,0,0,2,39.7
8348,Savage Nexus,PS Vita,2006.0,Action,Square Enix,1.0,0.38,0.3,0.39,2.07,81.0,6.6,0,0,4,46.3
8062,Savage Nexus,Xbox 360,2020.0,Puzzle,Activision,0.01,0.01,0.01,0.0,0.03,59.0,4.5,0,0,3,32.0
3635,Savage Nexus 2,PS4,2025.0,Adventure,NetherRealm Studios,0.05,0.04,0.02,0.0,0.11,67.0,8.2,0,0,3,40.0
13319,Savage Nexus 3,GameCube,2025.0,Misc,Microsoft Studios,0.09,0.03,0.04,0.01,0.17,78.0,6.2,0,0,4,42.9
11430,Savage Nexus II,PS3,2011.0,Action,Bethesda Softworks,0.07,0.04,0.02,0.01,0.14,75.0,7.3,0,0,4,43.6
15182,Savage Nexus II,PS3,2018.0,Adventure,505 Games,0.01,0.01,0.0,0.0,0.02,78.0,7.2,0,0,2,39.2
4607,Savage Nexus II,ps3,2024.0,Role-Playing,Team17,0.04,0.04,0.01,0.04,0.13,83.0,7.9,0,0,4,46.9
11263,Savage Nexus Online,3DS,2000.0,Puzzle,Bandai Namco,0.2,0.13,0.13,0.02,0.48,69.0,6.5,0,0,3,38.4
7154,Savage Nexus Online,GameCube,2025.0,Action,Warner Bros. Interactive,0.63,0.41,0.42,0.0,1.46,75.0,7.5,0,0,3,42.7
5310,Savage Nexus Reborn,PS4,2014.0,Fighting,Team17,0.01,0.01,0.0,0.02,0.04,,5.1,0,0,3,30.2
11407,Savage Nexus: Gold Edition,Nintendo Switch,2004.0,Role-Playing,CD Projekt,0.06,0.03,0.02,0.02,0.13,70.0,9.1,0,0,4,44.8
10540,Savage Nexus: Gold Edition,PS Vita,2023.0,Racing,Ubisoft,0.18,0.08,0.08,0.07,0.41,55.0,5.7,0,0,4,35.5
10343,Savage Nexus: Origins,Nintendo Switch,2005.0,Adventure,Take-Two Interactive,0.0,0.0,0.0,0.01,0.01,,8.9,0,0,1,30.9
13547,Savage Nexus: Origins,PC,2012.0,Role-Playing,2K Games,0.05,0.02,0.01,0.02,0.1,73.0,8.0,0,0,4,44.0
1165,Savage Nexus: Origins,Xbox One,2008.0,Action,Epic Games,0.04,0.03,0.02,0.05,0.14,,7.8,0,0,4,36.8
1518,Savage Nexus: Origins,Xbox One,2022.0,Sports,Electronic Arts,0.04,0.03,0.02,0.0,0.09,88.0,6.4,0,0,3,43.6
13239,Savage Nexus: Redux,PS5,2011.0,Puzzle,Unknown/Unreported,0.15,0.08,0.01,0.09,0.33,,9.5,1,0,3,37.1
7411,Savage Nexus: Remastered,PC,2023.0,Misc,Microsoft Studios,0.01,0.0,0.0,0.01,0.02,,5.5,0,0,2,28.3
2787,Savage Odyssey,Nintendo Switch,2012.0,Misc,Microsoft Studios,0.11,0.06,0.04,0.05,0.26,68.0,5.5,0,0,4,38.9
16472,Savage Odyssey,Xbox One,2008.0,Misc,Unknown/Unreported,0.06,0.03,0.03,0.04,0.16,76.0,6.8,1,0,4,43.2
5849,Savage Odyssey,Xbox One,2022.0,Strategy,Devolver Digital,0.01,0.01,0.0,0.0,0.02,,8.0,0,0,2,32.0
5064,Savage Odyssey 2,GameCube,2004.0,Sports,Paradox Interactive,0.03,0.02,0.01,0.0,0.06,69.0,5.3,0,0,3,36.2
10430,Savage Odyssey 3,PC,2001.0,Action,Warner Bros. Interactive,0.07,0.04,0.03,0.08,0.22,83.0,7.5,0,0,4,46.4
14887,Savage Odyssey 3,Wii,2025.0,Role-Playing,Devolver Digital,0.41,0.22,0.18,0.1,0.91,63.0,6.3,0,0,4,39.3
13981,Savage Odyssey III,PS5,2026.0,Platform,Capcom,0.15,0.07,0.02,0.08,0.32,61.0,6.6,0,0,4,38.5
15057,Savage Odyssey III,Wii,2011.0,Puzzle,Warner Bros. Interactive,0.69,0.55,0.06,0.53,1.83,68.0,7.4,0,0,3,40.8
9879,Savage Odyssey IV,PC,2010.0,Simulation,Activision,0.06,0.04,0.03,0.0,0.13,78.0,7.7,0,0,3,42.6
1387,Savage Odyssey IV,PS Vita,2014.0,Puzzle,Atari,0.0,0.0,0.0,0.01,0.01,92.0,7.1,0,0,1,40.8
14583,Savage Odyssey IV,PS3,2007.0,Action,Tecmo Koei,0.03,0.03,0.01,0.01,0.08,78.0,7.2,0,0,4,44.3
6936,Savage Odyssey Online,DS,2001.0,Puzzle,CD Projekt,0.01,0.01,0.0,0.03,0.05,73.0,5.5,0,0,3,37.7
12878,Savage Odyssey Reborn,3ds,2017.0,Sports,Bandai Namco,0.06,0.03,0.01,0.01,0.11,,6.8,0,0,4,35.3
10093,Savage Odyssey Reborn,Wii,2018.0,Action,Epic Games,0.01,0.01,0.01,0.0,0.03,60.0,5.8,0,0,3,34.2
3404,Savage Odyssey: Gold Edition,PS2,2022.0,Action,THQ,0.02,0.02,0.02,0.01,0.07,,5.2,0,0,4,32.9
11436,Savage Odyssey: Gold Edition,Wii U,2000.0,Misc,Focus Entertainment,0.1,0.05,0.02,0.04,0.21,75.0,6.7,0,0,4,42.8
13100,Savage Odyssey: Gold Edition,Xbox One,2013.0,Fighting,Atari,0.02,0.01,0.0,0.02,0.05,61.0,5.5,0,0,3,34.1
8502,Savage Odyssey: Gold Edition,Xbox Series X,2014.0,Misc,Epic Games,0.01,0.01,0.0,0.02,0.04,64.0,7.9,0,0,3,38.6
7026,Savage Odyssey: Origins,PS4,2014.0,Simulation,Ubisoft,0.02,0.01,0.01,0.0,0.04,47.0,7.6,0,0,3,33.0
10909,Savage Odyssey: Redux,Game Boy Advance,2023.0,Adventure,Rockstar Games,0.06,0.03,0.02,0.05,0.16,67.0,8.1,0,0,4,42.4
958,Savage Odyssey: Redux,PS5,2013.0,Misc,Ubisoft,0.01,0.01,0.0,0.0,0.02,78.0,7.1,0,0,2,39.1
14840,Savage Odyssey: Remastered,Nintendo Switch,2009.0,Racing,Team17,0.12,0.07,0.07,0.0,0.26,54.0,6.3,0,0,3,33.4
13505,Savage Origins,PS5,,Fighting,Sony Interactive Entertainment,0.14,0.07,0.09,0.0,0.3,70.0,6.9,0,1,3,39.1
13721,Savage Origins,Wii,2004.0,Action,CD Projekt,0.04,0.05,0.0,0.04,0.13,,4.5,0,0,3,29.4
12900,Savage Origins,Xbox One,2008.0,Strategy,Nintendo,0.3,0.2,0.09,0.08,0.67,87.0,5.3,0,0,4,44.7
5567,Savage Origins,Xbox Series X,2008.0,Platform,Take-Two Interactive,0.19,0.12,0.14,0.26,0.71,66.0,,0,0,4,38.0
15749,Savage Origins 2,PS4,2019.0,Fighting,Capcom,0.04,0.03,0.01,0.06,0.14,89.0,8.0,0,0,4,48.8
7320,Savage Origins II,PS4,2017.0,Sports,Unknown/Unreported,0.02,0.01,0.01,0.03,0.07,50.0,6.5,1,0,4,34.8
13135,Savage Origins III,PS4,2015.0,Puzzle,Rockstar Games,0.04,0.02,0.0,0.03,0.09,61.0,5.7,0,0,3,34.4
13739,Savage Origins III,Wii,2002.0,Misc,Atari,0.08,0.04,0.04,0.05,0.21,,4.7,0,0,4,32.3
11909,Savage Origins Online,GameCube,2002.0,Puzzle,Paradox Interactive,0.06,0.05,0.03,0.01,0.15,67.0,4.5,0,0,4,37.0
11281,Savage Origins Online,Xbox 360,2012.0,Sports,Atari,0.06,0.03,0.02,0.01,0.12,84.0,3.3,0,0,4,40.3
2777,Savage Origins Reborn,Nintendo Switch,2015.0,Fighting,Deep Silver,0.15,0.14,0.11,0.13,0.53,69.0,6.2,0,0,4,40.5
7372,Savage Origins Reborn,PS2,2020.0,Role-Playing,Take-Two Interactive,0.45,0.18,0.25,0.0,0.88,69.0,5.1,0,0,3,36.7
9867,Savage Origins Reborn,Xbox 360,2005.0,Fighting,Tecmo Koei,0.33,0.17,0.07,0.05,0.62,62.0,7.2,0,0,4,40.0
5402,Savage Origins Reborn,Xbox One,2006.0,Racing,Konami,0.02,0.01,0.01,0.02,0.06,67.0,7.9,0,0,4,42.0
7337,Savage Origins: Gold Edition,DS,2025.0,Puzzle,Rockstar Games,0.05,0.03,0.02,0.0,0.1,76.0,7.7,0,0,3,41.9
5717,Savage Origins: Gold Edition,PS3,2004.0,Strategy,Atari,0.19,0.18,0.1,0.07,0.54,57.0,8.2,0,0,4,39.9
3417,Savage Origins: Origins,PC,2023.0,Fighting,Deep Silver,0.05,0.03,0.01,0.02,0.11,,5.2,0,0,4,32.9
10638,Savage Origins: Origins,PS4,2016.0,Racing,Tecmo Koei,0.02,0.01,0.01,0.0,0.04,66.0,7.2,0,0,3,38.1
4049,Savage Origins: Origins,Wii,2017.0,Adventure,Capcom,0.03,0.03,0.01,0.01,0.08,69.0,5.6,0,0,4,39.2
10893,Savage Origins: Origins,Xbox Series X,2025.0,Platform,Microsoft Studios,0.07,0.07,0.04,0.08,0.26,61.0,7.3,0,0,4,39.5
13993,Savage Origins: Redux,Wii,2007.0,Misc,Team17,0.03,0.02,0.01,0.01,0.07,,5.5,0,0,4,33.3
13793,Savage Origins: Remastered,Game Boy Advance,2019.0,Fighting,Square Enix,0.02,0.02,0.0,0.01,0.05,66.0,8.0,0,0,3,39.3
16750,Savage Origins: Remastered,PS Vita,2021.0,Adventure,2K Games,0.12,0.08,0.03,0.12,0.35,54.0,6.1,0,0,4,35.7
2084,Savage Origins: Remastered,Xbox 360,2013.0,Role-Playing,Focus Entertainment,0.01,0.01,0.01,0.0,0.03,69.0,7.1,0,0,3,38.9
16057,Savage Paradox,Nintendo Switch,2006.0,Puzzle,Codemasters,0.34,0.2,0.22,0.14,0.9,70.0,5.4,0,0,4,40.0
4714,Savage Paradox,PS4,2023.0,Role-Playing,Codemasters,0.15,0.05,0.02,0.11,0.33,,6.9,0,0,4,35.7
5726,Savage Paradox 2,Nintendo Switch,2006.0,Shooter,Activision,0.01,0.0,0.01,0.0,0.02,,8.5,0,0,2,32.8
6133,Savage Paradox 2,Xbox Series X,2000.0,Simulation,Atari,0.02,0.01,0.01,0.0,0.04,67.0,6.2,0,0,3,36.9
14357,Savage Paradox 3,Game Boy Advance,2019.0,Puzzle,Annapurna Interactive,0.06,0.05,0.03,0.03,0.17,66.0,6.8,0,0,4,40.2
8672,Savage Paradox 3,Game Boy Advance,2020.0,Fighting,Konami,0.23,0.16,0.08,0.15,0.62,67.0,,0,0,4,38.2
8657,Savage Paradox 3,PS Vita,2017.0,Fighting,Tecmo Koei,0.02,0.03,0.03,0.01,0.09,63.0,8.2,0,0,4,41.3
11970,Savage Paradox II,PS3,2017.0,Sports,THQ,0.14,0.1,0.04,0.21,0.49,61.0,6.9,0,0,4,39.1
14303,Savage Paradox III,3DS,2005.0,Puzzle,Ubisoft,0.0,0.0,0.0,0.01,0.01,62.0,4.4,0,0,1,27.7
13600,Savage Paradox III,PS Vita,2002.0,Platform,2K Games,0.0,0.0,0.0,0.01,0.01,60.0,6.9,0,0,1,30.9
8557,Savage Paradox III,PS2,2007.0,Simulation,Rockstar Games,0.01,0.01,0.01,0.01,0.04,79.0,8.7,0,0,4,46.8
11547,Savage Paradox IV,Wii,2007.0,Action,Focus Entertainment,0.0,0.0,0.0,0.01,0.01,82.0,6.3,0,0,1,36.6
4620,Savage Paradox IV,Xbox 360,2018.0,Shooter,Team17,0.04,0.02,0.0,0.03,0.09,86.0,,0,0,3,40.9
6642,Savage Paradox Reborn,Xbox 360,2008.0,Adventure,Take-Two Interactive,0.03,0.01,0.01,0.02,0.07,73.0,5.6,0,0,4,40.4
